"","JDate","Year","unitbox","RFID","Seconds","Nest","FemaleRFID","MaleRFID","focal","HatchDate","Offset","UniqueRecord","FullTime","Hours","HoursSq","Sex","JDateSq","treatment","Illumination","Location","HD","HD_Jdate","HDJ","FD","Sc.Seconds","Sc.Year","Sc.DOY","cloud","Sky.Cov.y"
"1092",176,2016,"472","0419179480",21231,"72","0419597D74","0419179480","Yes","6/5/16",19,"0419179480_176_21231",15227631,5.8975,34.78051,"M",30976,"Short Cort",75.5,"Ithaca",2016-06-05,157,157,177,0.491094107316374,"16",1.34573281387953,0.04,0.04
"1093",176,2016,"2121","041917A152",24061,"121","041959947F","041917A152","Yes","6/7/16",15,"041917A152_176_24061",15230461,6.683611,44.67066,"M",30976,"Short Cort",75.5,"Ithaca",2016-06-07,159,159,179,2.17181549557755,"16",1.34573281387953,0.04,0.04
"1094",176,2018,"148","04195A3D53",21318,"48","04198E808E","04195A3D53","Yes","6/14/18",11,"04195A3D53_176_21318",15227718,5.921667,35.06614,"M",30976,"Control_Stress",96,"Ithaca",2018-06-14,165,165,185,0.542762927379526,"18",1.34573281387953,0.48,0.48
"1095",176,2018,"175","04198E87A4",20486,"75","04198E6774","04198E87A4","Yes","6/6/18",19,"04198E87A4_176_20486",15226886,5.690556,32.38242,"M",30976,"Control_Stress",96,"Ithaca",2018-06-06,157,157,177,0.0486427171204109,"18",1.34573281387953,0.48,0.48
"1096",176,2019,"1_86","041917B329",20981,"86","04198E29B8","041917B329","Yes","6/10/19",15,"041917B329_176_20981",15227381,5.828055556,33.96623156,"M",30976,"Control_Control",23.4,"Ithaca",2019-06-10,161,161,181,0.342620486445245,"19",1.34573281387953,0.05,0.05
"1097",176,2019,"2_78","04198E747F",21104,"78","04195A6DE8","04198E747F","Yes","6/10/19",15,"04198E747F_176_21104",15227504,5.862222222,34.36564938,"M",30976,"Control_Control",23.4,"Ithaca",2019-06-10,161,161,181,0.41566950791384,"19",1.34573281387953,0.05,0.05
"1098",176,2020,"1_125","041917A91B",18203,"125","04198E3FDC","281128570","Yes","6/10/19",14,"041917A91B_176_18203",15224603,5.056388889,25.5670686,"M",30976,"Control",14.3,"Ithaca",2019-06-10,161,161,181,-1.30721838867473,"20",1.34573281387953,0.16,0.16
"1099",177,2015,"232","041868DF81",25652,"32","04189423B1","041868DF81","Yes","6/16/15",10,"041868DF81_177_25652",15318452,7.125556,50.77354,"M",31329,"Long",73.9,"Ithaca",2015-06-16,167,167,187,3.11670161880141,"15",1.45838216321983,0.12,0.12
"1100",177,2015,"282","0418943EB2",19990,"82","041917D2AB","0418943EB2","Yes","6/22/15",4,"0418943EB2_177_19990",15312790,5.552778,30.83334,"M",31329,"Long",73.9,"Ithaca",2015-06-22,173,173,193,-0.245928946687908,"15",1.45838216321983,0.12,0.12
"1101",177,2015,"2102","0418941B5C",23478,"102","0418943B17","0418941B5C","Yes","6/25/15",1,"0418941B5C_177_23478",15316278,6.521667,42.53214,"M",31329,"Control",73.9,"Ithaca",2015-06-25,176,176,196,1.82557501170608,"15",1.45838216321983,0.12,0.12
"1102",177,2016,"473","0417CAA06A",19926,"73","0419598F4E","0417CAA06A","Yes","6/6/16",19,"0417CAA06A_177_19926",15312726,5.535,30.63622,"M",31329,"Short Cort",65,"Ithaca",2016-06-06,158,158,178,-0.283938193630917,"16",1.45838216321983,0.15,0.15
"1103",177,2016,"228","0418945AE9",21755,"28","0419599AD7","0418945AE9","Yes","6/22/16",0,"0418945AE9_177_21755",15314555,6.043056,36.51852,"M",31329,"Control",65,"Ithaca",2016-06-22,174,174,194,0.802294816662259,"16",1.45838216321983,0.15,0.15
"1104",177,2016,"2121","041917A152",19657,"121","041959947F","041917A152","Yes","6/7/16",16,"041917A152_177_19657",15312457,5.460278,29.81463,"M",31329,"Short Cort",65,"Ithaca",2016-06-07,159,159,179,-0.443695809688251,"16",1.45838216321983,0.15,0.15
"1105",177,2019,"1_86","041917B329",19822,"86","04198E29B8","041917B329","Yes","6/10/19",16,"041917B329_177_19822",15312622,5.506111111,30.31725957,"M",31329,"Control_Control",34,"Ithaca",2019-06-10,161,161,181,-0.345703219913306,"19",1.45838216321983,0.3,0.3
"1106",177,2019,"2_78","04198E747F",19523,"78","04195A6DE8","04198E747F","Yes","6/10/19",16,"04198E747F_177_19523",15312323,5.423055556,29.40953156,"M",31329,"Control_Control",34,"Ithaca",2019-06-10,161,161,181,-0.523277670475176,"19",1.45838216321983,0.3,0.3
"1107",177,2019,"2_99","04198E22D3",19525,"82","04198E0F8D","04198E22D3","Yes","6/10/19",16,"04198E22D3_177_19525",15312325,5.423611111,29.41555748,"M",31329,"Control_Control",34,"Ithaca",2019-06-10,161,161,181,-0.522089881508207,"19",1.45838216321983,0.3,0.3
"1108",177,2020,"1_125","041917A91B",18208,"125","04198E3FDC","281128570","Yes","6/10/19",15,"041917A91B_177_18208",15311008,5.057777778,25.58111605,"M",31329,"Control",23.4,"Ithaca",2019-06-10,161,161,181,-1.30424891625731,"20",1.45838216321983,0,0
"1109",178,2015,"2102","0418941B5C",22074,"102","0418943B17","0418941B5C","Yes","6/25/15",2,"0418941B5C_178_22074",15401274,6.131667,37.59734,"M",31684,"Control",82.3,"Ithaca",2015-06-25,176,176,196,0.991747156893819,"15",1.57103151256013,0.5,0.5
"1110",178,2015,"232","041868DF81",21203,"32","04189423B1","041868DF81","Yes","6/16/15",11,"041868DF81_178_21203",15400403,5.889722,34.68883,"M",31684,"Long",82.3,"Ithaca",2015-06-16,167,167,187,0.474465061778807,"15",1.57103151256013,0.5,0.5
"1111",178,2015,"282","0418943EB2",20355,"82","041917D2AB","0418943EB2","Yes","6/22/15",5,"0418943EB2_178_20355",15399555,5.654167,31.9696,"M",31684,"Long",82.3,"Ithaca",2015-06-22,173,173,193,-0.0291574602160604,"15",1.57103151256013,0.5,0.5
"1112",178,2016,"228","0418945AE9",20099,"28","0419599AD7","0418945AE9","Yes","6/22/16",1,"0418945AE9_178_20099",15399299,5.583056,31.17051,"M",31684,"Control",53.6,"Ithaca",2016-06-22,174,174,194,-0.181194447988096,"16",1.57103151256013,0.133333333333333,0.133333333333333
"1113",178,2016,"2121","041917A152",19903,"121","041959947F","041917A152","Yes","6/7/16",17,"041917A152_178_19903",15399103,5.528611,30.56554,"M",31684,"Short Cort",53.6,"Ithaca",2016-06-07,159,159,179,-0.297597766751061,"16",1.57103151256013,0.133333333333333,0.133333333333333
"1114",178,2018,"148","04195A3D53",20087,"48","04198E808E","04195A3D53","Yes","6/14/18",13,"04195A3D53_178_20087",15399287,5.579722,31.1333,"M",31684,"Control_Stress",99,"Ithaca",2018-06-14,165,165,185,-0.18832118178991,"18",1.57103151256013,0.43,0.43
"1115",178,2019,"1_86","041917B329",19421,"86","04198E29B8","041917B329","Yes","6/10/19",17,"041917B329_178_19421",15398621,5.394722222,29.10302785,"M",31684,"Control_Control",45.6,"Ithaca",2019-06-10,161,161,181,-0.583854907790596,"19",1.57103151256013,0,0
"1116",178,2019,"2_78","04198E747F",19411,"78","04195A6DE8","04198E747F","Yes","6/10/19",17,"04198E747F_178_19411",15398611,5.391944444,29.07306489,"M",31684,"Control_Control",45.6,"Ithaca",2019-06-10,161,161,181,-0.589793852625441,"19",1.57103151256013,0,0
"1117",178,2019,"2_99","04198E22D3",19518,"82","04198E0F8D","04198E22D3","Yes","6/10/19",17,"04198E22D3_178_19518",15398718,5.421666667,29.39446944,"M",31684,"Control_Control",45.6,"Ithaca",2019-06-10,161,161,181,-0.526247142892599,"19",1.57103151256013,0,0
"1118",178,2020,"1_125","041917A91B",18608,"125","04198E3FDC","281128570","Yes","6/10/19",16,"041917A91B_178_18608",15397808,5.168888889,26.71741235,"M",31684,"Control",34,"Ithaca",2019-06-10,161,161,181,-1.06669112286351,"20",1.57103151256013,0.04,0.04
"1119",179,2015,"212","0418945AE9",25064,"12","0417F9046A","0418945AE9","Yes","6/23/15",5,"0418945AE9_179_25064",15490664,6.962222,48.47254,"M",32041,"DMSO",89.6,"Ithaca",2015-06-23,174,174,194,2.76749166251252,"15",1.68368086190044,1,1
"1120",179,2015,"232","041868DF81",20236,"32","04189423B1","041868DF81","Yes","6/16/15",12,"041868DF81_179_20236",15485836,5.621111,31.59689,"M",32041,"Long",89.6,"Ithaca",2015-06-16,167,167,187,-0.0998309037507175,"15",1.68368086190044,1,1
"1121",179,2015,"2102","0418941B5C",22530,"102","0418943B17","0418941B5C","Yes","6/25/15",3,"0418941B5C_179_22530",15488130,6.258333,39.16674,"M",32041,"Control",89.6,"Ithaca",2015-06-25,176,176,196,1.26256304136276,"15",1.68368086190044,1,1
"1122",179,2015,"282","0418943EB2",20681,"82","041917D2AB","0418943EB2","Yes","6/22/15",6,"0418943EB2_179_20681",15486281,5.744722,33.00183,"M",32041,"Long",89.6,"Ithaca",2015-06-22,173,173,193,0.164452141399891,"15",1.68368086190044,1,1
"1123",179,2016,"228","0418945AE9",19879,"28","0419599AD7","0418945AE9","Yes","6/22/16",2,"0418945AE9_179_19879",15485479,5.521944,30.49187,"M",32041,"Control",41.8,"Ithaca",2016-06-22,174,174,194,-0.311851234354689,"16",1.68368086190044,0.222222222222222,0.222222222222222
"1124",179,2018,"148","04195A3D53",20792,"48","04198E808E","04195A3D53","Yes","6/14/18",14,"04195A3D53_179_20792",15486392,5.775556,33.35704,"M",32041,"Control_Stress",99.9,"Ithaca",2018-06-14,165,165,185,0.230374429066672,"18",1.68368086190044,0.26,0.26
"1125",179,2019,"1_86","041917B329",20044,"86","04198E29B8","041917B329","Yes","6/10/19",18,"041917B329_179_20044",15485644,5.567777778,31.00014938,"M",32041,"Control_Control",57.5,"Ithaca",2019-06-10,161,161,181,-0.213858644579744,"19",1.68368086190044,0,0
"1126",179,2019,"2_78","04198E747F",20586,"78","04195A6DE8","04198E747F","Yes","6/10/19",18,"04198E747F_179_20586",15486186,5.718333333,32.69933611,"M",32041,"Control_Control",57.5,"Ithaca",2019-06-10,161,161,181,0.108032165468862,"19",1.68368086190044,0,0
"1127",179,2019,"2_99","04198E22D3",20219,"82","04198E0F8D","04198E22D3","Yes","6/10/19",18,"04198E22D3_179_20219",15485819,5.616388889,31.54382415,"M",32041,"Control_Control",57.5,"Ithaca",2019-06-10,161,161,181,-0.109927109969954,"19",1.68368086190044,0,0
"1128",179,2020,"1_125","041917A91B",19296,"125","04198E3FDC","281128570","Yes","6/10/19",17,"041917A91B_179_19296",15484896,5.36,28.7296,"M",32041,"Control",45.6,"Ithaca",2019-06-10,161,161,181,-0.658091718226161,"20",1.68368086190044,0.42,0.42
"1129",180,2015,"2102","0418941B5C",21040,"102","0418943B17","0418941B5C","Yes","6/25/15",4,"0418941B5C_180_21040",15573040,5.844444,34.15753,"M",32400,"Control",95.2,"Ithaca",2015-06-25,176,176,196,0.377660260970832,"15",1.79633021124074,0.62,0.62
"1130",180,2015,"212","0418945AE9",20676,"12","0417F9046A","0418945AE9","Yes","6/23/15",6,"0418945AE9_180_20676",15572676,5.743333,32.98588,"M",32400,"DMSO",95.2,"Ithaca",2015-06-23,174,174,194,0.161482668982469,"15",1.79633021124074,0.62,0.62
"1131",180,2015,"232","041868DF81",20671,"32","04189423B1","041868DF81","Yes","6/16/15",13,"041868DF81_180_20671",15572671,5.741944,32.96993,"M",32400,"Long",95.2,"Ithaca",2015-06-16,167,167,187,0.158513196565046,"15",1.79633021124074,0.62,0.62
"1132",180,2015,"282","0418943EB2",20865,"82","041917D2AB","0418943EB2","Yes","6/22/15",7,"0418943EB2_180_20865",15572865,5.795833,33.59168,"M",32400,"Long",95.2,"Ithaca",2015-06-22,173,173,193,0.273728726361042,"15",1.79633021124074,0.62,0.62
"1133",180,2016,"228","0418945AE9",20147,"28","0419599AD7","0418945AE9","Yes","6/22/16",3,"0418945AE9_180_20147",15572147,5.596389,31.31957,"M",32400,"Control",30.3,"Ithaca",2016-06-22,174,174,194,-0.152687512780839,"16",1.79633021124074,0.38,0.38
"1134",180,2018,"148","04195A3D53",20160,"48","04198E808E","04195A3D53","Yes","6/14/18",15,"04195A3D53_180_20160",15572160,5.6,31.36,"M",32400,"Control_Stress",99,"Ithaca",2018-06-14,165,165,185,-0.144966884495541,"18",1.79633021124074,0.05,0.05
"1135",180,2019,"1_86","041917B329",19903,"86","04198E29B8","041917B329","Yes","6/10/19",19,"041917B329_180_19903",15571903,5.528611111,30.56554082,"M",32400,"Control_Control",69.1,"Ithaca",2019-06-10,161,161,181,-0.297597766751061,"19",1.79633021124074,0.17,0.17
"1136",180,2019,"2_78","04198E747F",20452,"78","04195A6DE8","04198E747F","Yes","6/10/19",19,"04198E747F_180_20452",15572452,5.681111111,32.27502346,"M",32400,"Control_Control",69.1,"Ithaca",2019-06-10,161,161,181,0.0284503046819375,"19",1.79633021124074,0.17,0.17
"1137",180,2019,"2_99","04198E22D3",19995,"82","04198E0F8D","04198E22D3","Yes","6/10/19",19,"04198E22D3_180_19995",15571995,5.554166667,30.84876736,"M",32400,"Control_Control",69.1,"Ithaca",2019-06-10,161,161,181,-0.242959474270485,"19",1.79633021124074,0.17,0.17
"1138",180,2020,"1_125","041917A91B",20525,"125","04198E3FDC","281128570","Yes","6/10/19",18,"041917A91B_180_20525",15572525,5.701388889,32.50583526,"M",32400,"Control",57.5,"Ithaca",2019-06-10,161,161,181,0.071804601976307,"20",1.79633021124074,0.12,0.12
"1139",181,2016,"228","0418945AE9",19993,"28","0419599AD7","0418945AE9","Yes","6/22/16",4,"0418945AE9_181_19993",15658393,5.553611,30.8426,"M",32761,"Control",19.8,"Ithaca",2016-06-22,174,174,194,-0.244147263237454,"16",1.90897956058105,0.344444444444444,0.344444444444444
"1140",181,2016,"497","041917B833",21067,"97","041959918C","041917B833","Yes","6/21/16",24,"041917B833_181_21067",15659467,5.851944,34.24525,"M",32761,"Control",19.8,"Ithaca",2016-06-21,173,173,193,0.393695412024913,"16",1.90897956058105,0.344444444444444,0.344444444444444
"1141",181,2018,"148","04195A3D53",20665,"48","04198E808E","04195A3D53","Yes","6/14/18",16,"04195A3D53_181_20665",15659065,5.740278,32.95079,"M",32761,"Control_Stress",96.2,"Ithaca",2018-06-14,165,165,185,0.154949829664139,"18",1.90897956058105,0,0
"1142",182,2015,"232","041868DF81",21380,"32","04189423B1","041868DF81","Yes","6/16/15",15,"041868DF81_182_21380",15746180,5.938889,35.2704,"M",33124,"Long",98.8,"Ithaca",2015-06-16,167,167,187,0.579584385355566,"15",2.02162890992135,0.72,0.72
"1143",182,2015,"212","0418945AE9",20625,"12","0417F9046A","0418945AE9","Yes","6/23/15",8,"0418945AE9_182_20625",15745425,5.729167,32.82335,"M",33124,"DMSO",98.8,"Ithaca",2015-06-23,174,174,194,0.131194050324758,"15",2.02162890992135,0.72,0.72
"1144",182,2015,"2102","0418941B5C",20407,"102","0418943B17","0418941B5C","Yes","6/25/15",6,"0418941B5C_182_20407",15745207,5.668611,32.13315,"M",33124,"Control",98.8,"Ithaca",2015-06-25,176,176,196,0.00172505292513434,"15",2.02162890992135,0.72,0.72
"1145",182,2015,"282","0418943EB2",19889,"82","041917D2AB","0418943EB2","Yes","6/22/15",9,"0418943EB2_182_19889",15744689,5.524722,30.52256,"M",33124,"Long",98.8,"Ithaca",2015-06-22,173,173,193,-0.305912289519844,"15",2.02162890992135,0.72,0.72
"1146",182,2016,"228","0418945AE9",22209,"28","0419599AD7","0418945AE9","Yes","6/22/16",5,"0418945AE9_182_22209",15747009,6.169167,38.05862,"M",33124,"Control",11.1,"Ithaca",2016-06-22,174,174,194,1.07192291216423,"16",2.02162890992135,0.02,0.02
"1147",182,2016,"497","041917B833",20415,"97","041959918C","041917B833","Yes","6/21/16",25,"041917B833_182_20415",15745215,5.670833,32.15835,"M",33124,"Control",11.1,"Ithaca",2016-06-21,173,173,193,0.00647620879301045,"16",2.02162890992135,0.02,0.02
"1148",183,2015,"2117","04186ED791",20863,"117","0418941DF3","04186ED791","Yes","6/28/15",4,"04186ED791_183_20863",15832063,5.795278,33.58524,"M",33489,"Low",99.8,"Ithaca",2015-06-28,179,179,199,0.272540937394073,"15",2.13427825926165,0.43,0.43
"1149",183,2015,"212","0418945AE9",20466,"12","0417F9046A","0418945AE9","Yes","6/23/15",9,"0418945AE9_183_20466",15831666,5.685,32.31923,"M",33489,"DMSO",99.8,"Ithaca",2015-06-23,174,174,194,0.0367648274507207,"15",2.13427825926165,0.43,0.43
"1150",183,2015,"282","0418943EB2",19386,"82","041917D2AB","0418943EB2","Yes","6/22/15",10,"0418943EB2_183_19386",15830586,5.385,28.99823,"M",33489,"Long",99.8,"Ithaca",2015-06-22,173,173,193,-0.604641214712554,"15",2.13427825926165,0.43,0.43
"1151",183,2015,"232","041868DF81",20861,"32","04189423B1","041868DF81","Yes","6/16/15",16,"041868DF81_183_20861",15832061,5.794722,33.57881,"M",33489,"Long",99.8,"Ithaca",2015-06-16,167,167,187,0.271353148427104,"15",2.13427825926165,0.43,0.43
"1152",183,2015,"2102","0418941B5C",20852,"102","0418943B17","0418941B5C","Yes","6/25/15",7,"0418941B5C_183_20852",15832052,5.792222,33.54984,"M",33489,"Control",99.8,"Ithaca",2015-06-25,176,176,196,0.266008098075743,"15",2.13427825926165,0.43,0.43
"1153",183,2016,"497","041917B833",20525,"97","041959918C","041917B833","Yes","6/21/16",26,"041917B833_183_20525",15831725,5.701389,32.50584,"M",33489,"Control",4.6,"Ithaca",2016-06-21,173,173,193,0.071804601976307,"16",2.13427825926165,0.35,0.35
"1154",183,2016,"228","0418945AE9",19619,"28","0419599AD7","0418945AE9","Yes","6/22/16",6,"0418945AE9_183_19619",15830819,5.449722,29.69947,"M",33489,"Control",4.6,"Ithaca",2016-06-22,174,174,194,-0.466263800060663,"16",2.13427825926165,0.35,0.35
"1155",184,2015,"2117","04186ED791",22968,"117","0418941DF3","04186ED791","Yes","6/28/15",5,"04186ED791_184_22968",15920568,6.38,40.7044,"M",33856,"Low",98.1,"Ithaca",2015-06-28,179,179,199,1.52268882512897,"15",2.24692760860196,0,0
"1156",184,2015,"2102","0418941B5C",25797,"102","0418943B17","0418941B5C","Yes","6/25/15",8,"0418941B5C_184_25797",15923397,7.165833,51.34917,"M",33856,"Control",98.1,"Ithaca",2015-06-25,176,176,196,3.20281631890666,"15",2.24692760860196,0,0
"1157",184,2015,"232","041868DF81",25558,"32","04189423B1","041868DF81","Yes","6/16/15",17,"041868DF81_184_25558",15923158,7.099444,50.40211,"M",33856,"Long",98.1,"Ithaca",2015-06-16,167,167,187,3.06087553735387,"15",2.24692760860196,0,0
"1158",184,2015,"212","0418945AE9",25121,"12","0417F9046A","0418945AE9","Yes","6/23/15",10,"0418945AE9_184_25121",15922721,6.978056,48.69326,"M",33856,"DMSO",98.1,"Ithaca",2015-06-23,174,174,194,2.80134364807113,"15",2.24692760860196,0,0
"1159",184,2015,"282","0418943EB2",24542,"82","041917D2AB","0418943EB2","Yes","6/22/15",11,"0418943EB2_184_24542",15922142,6.817222,46.47452,"M",33856,"Long",98.1,"Ithaca",2015-06-22,173,173,193,2.4574787421336,"15",2.24692760860196,0,0
"1160",184,2016,"497","041917B833",20506,"97","041959918C","041917B833","Yes","6/21/16",27,"041917B833_184_20506",15918106,5.696111,32.44568,"M",33856,"Control",1,"Ithaca",2016-06-21,173,173,193,0.0605206067901012,"16",2.24692760860196,0.51,0.51
"1161",185,2015,"282","0418943EB2",21318,"82","041917D2AB","0418943EB2","Yes","6/22/15",12,"0418943EB2_185_21318",16005318,5.921667,35.06614,"M",34225,"Long",93.6,"Ithaca",2015-06-22,173,173,193,0.542762927379526,"15",2.35957695794226,0.07,0.07
"1162",185,2015,"212","0418945AE9",21804,"12","0417F9046A","0418945AE9","Yes","6/23/15",11,"0418945AE9_185_21804",16005804,6.056667,36.68321,"M",34225,"DMSO",93.6,"Ithaca",2015-06-23,174,174,194,0.831395646353,"15",2.35957695794226,0.07,0.07
"1163",185,2015,"2117","04186ED791",22408,"117","0418941DF3","04186ED791","Yes","6/28/15",6,"04186ED791_185_22408",16006408,6.224444,38.74371,"M",34225,"Low",93.6,"Ithaca",2015-06-28,179,179,199,1.19010791437765,"15",2.35957695794226,0.07,0.07
"1164",185,2015,"2102","0418941B5C",22509,"102","0418943B17","0418941B5C","Yes","6/25/15",9,"0418941B5C_185_22509",16006509,6.2525,39.09376,"M",34225,"Control",93.6,"Ithaca",2015-06-25,176,176,196,1.25009125720958,"15",2.35957695794226,0.07,0.07
