"","Illumination","dayofyear","starttime","endtime","site","NestNumber","year","nest","Sunrise","Sunset","Illumination.sc","dayofyear.sc","starttime.sc","endtime.sc","starttime.sq","starttime.sqrt","starttime.log","starttime.sqrtsc","Sunrisetime.sc","Sunsettime.sc"
"238",35.2,182,16346.88,84732.48,"AK","AK1",2006,1,14340,83160,-0.972132982517452,2.7038402296546,-1.41670167935727,1.68312804964768,267220485.7344,127.854917777925,9.70179233242779,-1.48296222047624,-2.41483505866149,1.12614014386367
"240",35.2,182,16320,84720,"AK","AK27",2006,27,14340,83160,-0.972132982517452,2.7038402296546,-1.42719009895555,1.68006754076362,266342400,127.74975538137,9.7001466285181,-1.4947706113904,-2.41483505866149,1.12614014386367
"241",35.2,182,16020,85440,"AK","AK55",2006,55,14340,83160,-0.972132982517452,2.7038402296546,-1.54424835340064,1.85663536099767,256640400,126.570138658374,9.68159322062235,-1.62722646871556,-2.41483505866149,1.12614014386367
"242",35.2,182,19980,84960,"AK","AK58",2006,58,14340,83160,-0.972132982517452,2.7038402296546,0.000920605274567732,1.73892348084164,399200400,141.350627872677,9.90248705220255,0.0324332600754476,-2.41483505866149,1.12614014386367
"243",35.2,182,16680,83700,"AK","AK8",2006,8,14340,83160,-0.972132982517452,2.7038402296546,-1.28672019362144,1.42992979543206,278222400,129.151074327704,9.72196567591274,-1.3374204324687,-2.41483505866149,1.12614014386367
"244",44.8,183,17167.68,83799.36,"AK","AK1",2006,1,14400,83160,-0.663594651094177,2.7961120420959,-1.0964302951955,1.45429615462436,294729236.5824,131.025493702562,9.75078382536778,-1.12694713174012,-2.38573644925653,1.12614014386367
"245",44.8,183,26340,79800,"AK","AK10",2006,10,14400,83160,-0.663594651094177,2.7961120420959,2.48255559951051,0.473520769164303,693795600,162.296025829347,10.1788439752973,2.38433332157997,-2.38573644925653,1.12614014386367
"246",44.8,183,17160,83760,"AK","AK27",2006,27,14400,83160,-0.663594651094177,2.7961120420959,-1.09942698650929,1.44464378045156,294465600,130.996183150503,9.75033637304195,-1.13023833152219,-2.38573644925653,1.12614014386367
"247",44.8,183,17040,82020,"AK","AK55",2006,55,14400,83160,-0.663594651094177,2.7961120420959,-1.14625028828733,1.01793821488595,290361600,130.537350976646,9.74331880038331,-1.18175931098252,-2.38573644925653,1.12614014386367
"248",44.8,183,17340,82200,"AK","AK58",2006,58,14400,83160,-0.663594651094177,2.7961120420959,-1.02919203384224,1.06208016994446,300675600,131.681433771052,9.76077125033453,-1.05329345895635,-2.38573644925653,1.12614014386367
"249",44.8,183,19380,82560,"AK","AK8",2006,8,14400,83160,-0.663594651094177,2.7961120420959,-0.233195903615616,1.15036408006148,375584400,139.212068442359,9.87199688544476,-0.207699587536296,-2.38573644925653,1.12614014386367
"250",54.6,184,15223.68,84412.8,"AK","AK1",2006,1,14520,83100,-0.348628437766249,2.8883838545372,-1.85496778399969,1.60473193746376,231760432.7424,123.384277766659,9.63060738931209,-1.98495786358666,-2.32753923044662,1.12451140858652
"252",54.6,184,15180,84360,"AK","AK27",2006,27,14520,83100,-0.348628437766249,2.8883838545372,-1.8720114658469,1.5917836306466,230432400,123.207142650092,9.62773405094962,-2.00484786961142,-2.32753923044662,1.12451140858652
"254",54.6,184,17760,86220,"AK","AK58",2006,58,14520,83100,-0.348628437766249,2.8883838545372,-0.865310477619111,2.04791716625122,315417600,133.266649991661,9.78470401654616,-0.875293970263817,-2.32753923044662,1.12451140858652
"255",54.6,184,17520,81720,"AK","AK8",2006,8,14520,83100,-0.348628437766249,2.8883838545372,-0.958957081175185,0.944368289788428,306950400,132.363136862194,9.77109836449038,-0.976746928529865,-2.32753923044662,1.12451140858652
"259",64.4,185,14700,84720,"AK","AK58",2006,58,14580,82980,-0.0336622244383212,2.9806556669785,-2.05930467295905,1.68006754076362,216090000,121.243556529821,9.59560277276683,-2.2253334543965,-2.29844062104166,1.12125393803222
"261",73.8,186,21360,82980,"AK","AK26",2006,26,14640,82920,0.268448225080303,3.0729274794198,0.53938857572199,1.25336197519801,456249600,146.150607251561,9.96927529307413,0.571409498186151,-2.2693420116367,1.11962520275507
"262",73.8,186,15600,80820,"AK","AK58",2006,58,14640,82920,0.268448225080303,3.0729274794198,-1.70812990962377,0.723658514495869,243360000,124.899959967968,9.65502619323763,-1.81476615513333,-2.2693420116367,1.11962520275507
"263",82.5,187,16920,82020,"AK","AK26",2006,26,14760,82860,0.548061087932647,3.1651992918611,-1.19307359006537,1.01793821488595,286286400,130.076900332073,9.73625163316022,-1.2334620239857,-2.21114479282678,1.11799646747792
"264",82.5,187,19980,80940,"AK","AK58",2006,58,14760,82860,0.548061087932647,3.1651992918611,0.000920605274567732,0.753086484534877,399200400,141.350627872677,9.90248705220255,0.0324332600754476,-2.21114479282678,1.11799646747792
"265",89.9,188,16620,80100,"AK","AK26",2006,26,14880,82800,0.785892718404756,3.2574711043024,-1.31013184451046,0.547090694261822,276224400,128.918578955867,9.71836206840944,-1.36352668647514,-2.15294757401687,1.11636773220077
"266",89.9,188,18780,77880,"AK","AK58",2006,58,14880,82800,0.785892718404756,3.2574711043024,-0.467312412505799,0.00267324854017726,352688400,137.040140105007,9.84054775276225,-0.451579336241385,-2.15294757401687,1.11636773220077
"267",95.6,189,27900,82440,"AK","AK26",2006,26,14940,82680,0.969087352687325,3.3497429167437,3.09125852262499,1.12093611002247,778410000,167.032930884901,10.2363819678095,2.91622712061618,-2.12384896461191,1.11311026164647
"268",95.6,189,24120,79500,"AK","AK58",2006,58,14940,82680,0.969087352687325,3.3497429167437,1.61632451661683,0.399950844066783,581774400,155.306149266537,10.0907966508411,1.59945966331914,-2.12384896461191,1.11311026164647
"269",97.35,190,22620,81480,"AK","AK26",2006,26,15060,82620,1.02533131935303,3.442014729185,1.03103324439138,0.885512349710412,511664400,150.399468084166,10.0265897496701,1.04850217860216,-2.06565174580199,1.11148152636932
"270",97.35,190,23160,79980,"AK","AK58",2006,58,15060,82620,1.02533131935303,3.442014729185,1.24173810239254,0.517662724222814,536385600,152.184099037974,10.0501819316869,1.24889338905843,-2.06565174580199,1.11148152636932
"271",99.1,191,23280,81540,"AK","AK26",2006,26,15180,82500,1.08157528601873,3.5342865416263,1.28856140417058,0.900226334729916,541958400,152.577848982085,10.0553499018454,1.29310646725764,-2.00745452699208,1.10822405581502
"277",10.2,137,17820,80940,"AK","AK1",2007,1,18499,1580,-1.7756182205989,-1.4483913302039,-0.841898826730093,0.753086484534877,317552400,133.491572767722,9.7880767010248,-0.85003802182375,-0.397816450074469,-1.0883969213003
"278",17.7,138,23520,81780,"AK","AK1",2007,1,18487,1617,-1.53457264917447,-1.3561195177626,1.38220800772665,0.959082274807932,553190400,153.362316101447,10.0656064020126,1.38119208253651,-0.403636171955461,-1.08739253454605
"279",26.5,139,19860,79620,"AK","AK1",2007,1,18482,1649,-1.2517458453698,-1.2638477053213,-0.045902696503469,0.429378814105791,394419600,140.925512239623,9.89646293759916,-0.0153017834694712,-0.40606105607254,-1.08652387573157
"280",36,140,17100,82140,"AK","AK1",2007,1,18483,1674,-0.946421454898846,-1.17157589288,-1.12283863739831,1.04736618492496,292410000,130.76696830622,9.74683374249075,-1.15597622427938,-0.405576079249124,-1.08584523603276
"281",45.8,141,16080,81840,"AK","AK1",2007,1,18490,1694,-0.631455241570919,-1.0793040804387,-1.52083670251162,0.973796259827436,258566400,126.806939873179,9.68533154273296,-1.60063672366434,-0.402181241485213,-1.08530232427371
"282",55.6,142,17640,82200,"AK","AK1",2007,1,18503,1706,-0.316489028242991,-0.987032267997398,-0.912133779397148,1.06208016994446,311169600,132.815661727072,9.77792432956078,-0.925934179125936,-0.395876542780805,-1.08497657721828
"283",65.1,143,16140,83820,"AK","AK1",2007,1,18522,1713,-0.011164637772041,-0.894760455556098,-1.49742505162261,1.45935776547106,260499600,127.043299705258,9.68905594182394,-1.57409654024295,-0.386661983135901,-1.08478655810262
"284",74.1,144,23940,82620,"AK","AK1",2007,1,18548,1713,0.27809004793728,-0.802488643114798,1.54608956394978,1.16507806508099,573123600,154.725563498732,10.083305979112,1.53426731386672,-0.374052585727086,-1.08478655810262
"285",82.1,145,22920,81660,"AK","AK1",2007,1,18580,1707,0.535205324123344,-0.710216830673498,1.14809149883647,0.929654304768924,525326400,151.393526942204,10.0397651708287,1.16012226308071,-0.358533327377775,-1.08494943163033
"286",89,146,21780,80280,"AK","AK1",2007,1,18617,1695,0.756967249833823,-0.617945018232198,0.703270131945118,0.591232649320334,474368400,147.580486514986,9.98874739648695,0.731966635107152,-0.340589184911384,-1.08527517868576
"287",94.5,147,19980,81720,"AK","AK1",2007,1,18661,1676,0.933734002211742,-0.525673205790898,0.000920605274567732,0.944368289788428,399200400,141.350627872677,9.90248705220255,0.0324332600754476,-0.319250204681082,-1.08579094485686
"288",98.2,148,18000,82260,"AK","AK1",2007,1,18711,1652,1.0526498174478,-0.433401393349598,-0.771663874063038,1.07679415496396,3.24e+08,134.164078649987,9.7981270368783,-0.774524220217578,-0.295001363510283,-1.08644243896772
"289",99,149,16020,81240,"AK","AK1",2007,1,18766,1621,1.0783613450664,-0.341129580908298,-1.54424835340064,0.826656409632397,256640400,126.570138658374,9.68159322062235,-1.62722646871556,-0.268327638222405,-1.08728395219424
"290",99.8,150,22080,82020,"AK","AK1",2007,1,18827,1584,1.10407287268501,-0.248857768466998,0.82032838639021,1.01793821488595,487526400,148.593404968054,10.002427500391,0.845704410679473,-0.23874405199403,-1.08828833894849
"291",99.1,151,23580,81000,"AK","AK1",2007,1,18893,1542,1.08157528601873,-0.156585956025698,1.40561965861567,0.767800469554381,556016400,153.557806704837,10.0681541740914,1.40314317475677,-0.206735581648576,-1.08942845364249
"292",96.1,152,19920,80280,"AK","AK1",2007,1,18965,1493,0.985157057448954,-0.0643141435843981,-0.0224910456144506,0.591232649320334,396806400,141.138230115019,9.89947953113859,0.00858371086501786,-0.171817250362626,-1.09075858745216
"293",90.7,153,22380,79500,"AK","AK1",2007,1,19041,1439,0.811604246023362,0.027957668856902,0.937386640835302,0.399950844066783,500864400,149.599465239686,10.0159229818659,0.95867210027048,-0.134959011783013,-1.0922244492016
"294",83.1,154,23940,77820,"AK","AK1",2007,1,19123,1379,0.567344733646601,0.120229481298202,1.54608956394978,-0.0120407364793267,573123600,154.725563498732,10.083305979112,1.53426731386672,-0.095190912262903,-1.09385318447875
"295",73.7,155,24060,70260,"AK","AK1",2007,1,19209,1314,0.265234284127977,0.212501293739502,1.59291286572782,-1.86600284893682,578883600,155.11286213593,10.0883059895287,1.57775599288498,-0.0534829054491295,-1.09561764769566
"296",62.9,156,28020,73080,"AK","AK1",2007,1,19300,1244,-0.0818713387232083,0.304773106180802,3.13808182440303,-1.17444555302014,785120400,167.391756069407,10.240673819891,2.95651859539535,-0.00935001451827613,-1.09751783885233
"298",55.6,142,18360,81420,"AK","AK11",2007,11,18503,1706,-0.316489028242991,-0.987032267997398,-0.631193968728928,0.870798364690908,337089600,135.499077487635,9.81792966417448,-0.624620940515457,-0.395876542780805,-1.08497657721828
"299",65.1,143,19140,81780,"AK","AK11",2007,11,18522,1713,-0.011164637772041,-0.894760455556098,-0.326842507171689,0.959082274807932,366339600,138.34738884417,9.85953566500694,-0.304792037360778,-0.386661983135901,-1.08478655810262
"300",74.1,144,19020,82560,"AK","AK11",2007,11,18548,1713,0.27809004793728,-0.802488643114798,-0.373665808949726,1.15036408006148,361760400,137.913016064475,9.85324633609938,-0.353566539969674,-0.374052585727086,-1.08478655810262
"301",82.1,145,18840,83040,"AK","AK11",2007,11,18580,1707,0.535205324123344,-0.710216830673498,-0.443900761616781,1.26807596021751,354945600,137.258879494188,9.84373754813035,-0.427017702992313,-0.358533327377775,-1.08494943163033
"302",89,146,20220,81000,"AK","AK11",2007,11,18617,1695,0.756967249833823,-0.617945018232198,0.0945672088306411,0.767800469554381,408848400,142.197046382828,9.91442749257446,0.127475223479526,-0.340589184911384,-1.08527517868576
"303",94.5,147,21480,82800,"AK","AK11",2007,11,18661,1676,0.933734002211742,-0.525673205790898,0.586211877500026,1.2092200201395,461390400,146.56056768449,9.9748775486228,0.617442806763781,-0.319250204681082,-1.08579094485686
"304",98.2,148,16620,83340,"AK","AK11",2007,11,18711,1652,1.0526498174478,-0.433401393349598,-1.31013184451046,1.34164588531503,276224400,128.918578955867,9.71836206840944,-1.36352668647514,-0.295001363510283,-1.08644243896772
"305",99,149,18000,81420,"AK","AK11",2007,11,18766,1621,1.0783613450664,-0.341129580908298,-0.771663874063038,0.870798364690908,3.24e+08,134.164078649987,9.7981270368783,-0.774524220217578,-0.268327638222405,-1.08728395219424
"306",99.8,150,22440,80580,"AK","AK11",2007,11,18827,1584,1.10407287268501,-0.248857768466998,0.96079829172432,0.664802574417853,503553600,149.799866488592,10.0186003596366,0.981174595119367,-0.23874405199403,-1.08828833894849
"307",99.1,151,18360,82320,"AK","AK11",2007,11,18893,1542,1.08157528601873,-0.156585956025698,-0.631193968728928,1.09150813998347,337089600,135.499077487635,9.81792966417448,-0.624620940515457,-0.206735581648576,-1.08942845364249
"308",96.1,152,18960,85320,"AK","AK11",2007,11,18965,1493,0.985157057448954,-0.0643141435843981,-0.397077459838744,1.82720739095866,359481600,137.695315824468,9.85008677580901,-0.378011490068972,-0.171817250362626,-1.09075858745216
"309",90.7,153,18600,82920,"AK","AK11",2007,11,19041,1439,0.811604246023362,0.027957668856902,-0.537547365172854,1.23864799017851,345960000,136.381816969859,9.83091685970129,-0.525500596904417,-0.134959011783013,-1.0922244492016
"310",83.1,154,18720,79740,"AK","AK11",2007,11,19123,1379,0.567344733646601,0.120229481298202,-0.490724063394818,0.458806784144799,350438400,136.821051011897,9.83734775003158,-0.476180236765109,-0.095190912262903,-1.09385318447875
"311",73.7,155,19440,79560,"AK","AK11",2007,11,19209,1314,0.265234284127977,0.212501293739502,-0.209784252726597,0.414664829086287,377913600,139.427400463467,9.87508807801443,-0.183520558102915,-0.0534829054491295,-1.09561764769566
"312",62.9,156,18600,83220,"AK","AK11",2007,11,19300,1244,-0.0818713387232083,0.304773106180802,-0.537547365172854,1.31221791527603,345960000,136.381816969859,9.83091685970129,-0.525500596904417,-0.00935001451827613,-1.09751783885233
"313",51.2,157,22440,81840,"AK","AK11",2007,11,19396,1168,-0.457902430145326,0.397044918622102,0.96079829172432,0.973796259827436,503553600,149.799866488592,10.0186003596366,0.981174595119367,0.0372077605296571,-1.09958090353672
"314",39.4,158,22320,82860,"AK","AK11",2007,11,19496,1088,-0.837147462519769,0.489316731063402,0.913974989946283,1.223934005159,498182400,149.398795175865,10.0132384164952,0.936139420947823,0.0857054428712542,-1.10175255057292
"315",28.1,159,24000,81900,"AK","AK11",2007,11,19599,1003,-1.20032279013258,0.581588543504702,1.5695012148388,0.98851024484694,5.76e+08,154.919333848297,10.0858091093301,1.55602524360397,0.135658055683099,-1.10405992554888
"316",18,160,29580,85440,"AK","AK11",2007,11,19707,913,-1.52493082631749,0.673860355946002,3.7467847475175,1.85663536099767,874976400,171.98837169995,10.2948537362648,3.47265968789448,0.188035552612024,-1.10650302846461
"317",9.7,161,24420,76500,"AK","AK11",2007,11,19818,818,-1.79168792536053,0.766132168387302,1.73338277106193,-0.335748406908413,596336400,156.26899884494,10.1031577476647,1.70757534521501,0.241867980011197,-1.10908185932009
"318",36,140,15840,83340,"AK","AK12",2007,12,18483,1674,-0.946421454898846,-1.17157589288,-1.6144833060677,1.34164588531503,250905600,125.857061780418,9.67029366536842,-1.70729587377489,-0.405576079249124,-1.08584523603276
"319",45.8,141,21900,82680,"AK","AK12",2007,12,18490,1694,-0.631455241570919,-1.0793040804387,0.750093433723155,1.17979205010049,479610000,147.986485869487,9.99424191580459,0.777555165284413,-0.402181241485213,-1.08530232427371
"320",55.6,142,16620,82800,"AK","AK12",2007,12,18503,1706,-0.316489028242991,-0.987032267997398,-1.31013184451046,1.2092200201395,276224400,128.918578955867,9.71836206840944,-1.36352668647514,-0.395876542780805,-1.08497657721828
"321",65.1,143,19320,83520,"AK","AK12",2007,12,18522,1713,-0.011164637772041,-0.894760455556098,-0.256607554504634,1.38578784037355,373262400,138.996402831152,9.86889610776651,-0.231916074867309,-0.386661983135901,-1.08478655810262
"322",74.1,144,16980,83760,"AK","AK12",2007,12,18548,1713,0.27809004793728,-0.802488643114798,-1.16966193917635,1.44464378045156,288320400,130.307329034095,9.73979145986534,-1.20758783054327,-0.374052585727086,-1.08478655810262
"323",82.1,145,16080,83160,"AK","AK12",2007,12,18580,1707,0.535205324123344,-0.710216830673498,-1.52083670251162,1.29750393025652,258566400,126.806939873179,9.68533154273296,-1.60063672366434,-0.358533327377775,-1.08494943163033
"324",89,146,16200,85080,"AK","AK12",2007,12,18617,1695,0.756967249833823,-0.617945018232198,-1.47401340073359,1.76835145088065,262440000,127.279220613579,9.69276652122048,-1.54760564234083,-0.340589184911384,-1.08527517868576
"325",94.5,147,16740,82560,"AK","AK12",2007,12,18661,1676,0.933734002211742,-0.525673205790898,-1.26330854273242,1.15036408006148,280227600,129.383151917087,9.72555634404347,-1.31136109008362,-0.319250204681082,-1.08579094485686
